molindx,MolarMass,SolvationEnergy,DipoleMoment,MolecularVolume,MolecularSurfaceArea,QXX,QYY,QZZ,HOMO,LUMO,gap,Temperature,logS
602,158.1042,39.16224,3.728325791,108.324,181.522,20.60389509,-14.91029715,-5.693597936,-7.297969586,-1.348125683,5.949843904,293.15,8.02715
603,395.3267,20.16688,1.620279767,218.112,328.033,-13.7798709,11.42808584,2.351785064,-7.297683867,-1.238361426,6.059322441,293.15,-5.31861
604,201.02,32.80256,4.199154842,118.832,189.797,12.43670202,-2.906384961,-9.530317063,-7.296924669,-1.542523108,5.754401561,298.15,5.99645
605,293.37,85.43728,7.131717954,207.213,356.795,60.41832049,-54.3432298,-6.075090693,-7.295599473,-0.634415015,6.661184458,298.15,6.21461
606,221.26,63.93152,4.059024223,159.301,276.642,39.79574741,-7.320559662,-32.47518775,-7.294592652,-1.396567145,5.898025507,295.15,6.46147
607,330.17,55.56352,2.680629441,187.167,310.547,23.12849302,-20.8162209,-2.312272122,-7.294551835,-0.818344759,6.476207076,293.15,6.01616
608,395.3267,20.25056,3.586469995,222.564,334.548,13.85872821,-3.741764917,-10.11696329,-7.294464758,-1.214011032,6.080453726,298.15,-6.5003
609,360.8816,22.42624,3.00255651,213.616,324.336,-20.32112459,4.977331194,15.34379339,-7.292674248,-1.175452478,6.117221769,293.15,-4.81962
610,180.16,60.20776,4.68310956,118.922,205.88,21.53785271,-4.393276304,-17.14457641,-7.291882396,-1.358976228,5.932906168,286.15,8.00637
611,476.7928,67.32056,7.148508918,265.673,448.279,-49.39525482,37.30341598,12.09183885,-7.291310957,-2.50660369,4.784707267,293.15,7e-05
612,294.27,81.83904,11.01529067,179.973,311.003,-39.16912715,36.70027488,2.468852276,-7.291011631,-1.573351719,5.717659912,294.15,6.77992
613,282.2926,53.68072,5.120213575,184.884,323.999,-27.77407999,15.88227681,11.89180318,-7.290622508,-1.561917217,5.728705292,298.15,9.04778
614,180.16,59.66384,4.104050264,121.084,209.278,11.17229863,-2.864951086,-8.307347542,-7.290451077,-1.398259694,5.892191383,323.15,9.21034
615,134.14,42.55128,5.735756058,108.535,179.086,11.66538861,-8.973893106,-2.691495505,-7.290263318,-1.264363279,6.025900039,293.15,13.28488
616,326.4365,23.51408,5.360121812,186.685,287.036,17.86937789,-3.866142578,-14.00323532,-7.289904127,-0.992809562,6.297094566,298.15,-2.91508
617,164.1232,67.82264,5.241610105,112.926,187.633,-20.21645119,16.02279105,4.193660142,-7.289256496,-2.197344768,5.091911728,293.15,7.12689
618,251.2816,58.86888,4.757759279,165.605,291.136,-20.66849843,18.56156761,2.106930816,-7.289196631,-1.073404558,6.215792073,296.15,6.41353
619,326.4365,24.2672,5.857513999,181.445,279.243,-20.40041543,15.6421205,4.758294934,-7.288070079,-1.072222223,6.215847856,293.15,-3.14649
620,291.9914,25.27136,3.854759382,189.108,293.323,16.84590689,-2.986429678,-13.85947721,-7.28790409,-0.817189091,6.470714999,298.15,-2.72771
621,395.3267,19.874,3.229708301,218.462,328.467,-0.28189981,-5.368197741,5.650097551,-7.287327208,-1.28080359,6.006523617,298.15,-8.06606
622,342.3908,52.04896,3.294855128,213.537,371.057,-30.70260256,26.06127624,4.641326319,-7.286421068,-1.40240916,5.884011908,298.15,2.16217
623,241.6737,51.71424,4.287366799,161.549,272.631,17.92372801,-15.32932606,-2.594401953,-7.286260521,-1.647555574,5.638704947,293.15,5.9135
624,285.36,78.07344,11.32118895,168.935,299.674,-35.39928098,12.28249988,23.11678111,-7.28616256,-0.877865615,6.408296945,298.15,7.09008
625,395.3267,19.37192,2.048820192,217.005,326.275,10.76583025,-7.160849491,-3.604980757,-7.285465948,-1.206647627,6.078818321,298.15,-7.09897
626,395.3267,19.91584,1.528870868,224.374,337.232,12.95665215,-4.944896393,-8.011755761,-7.285436016,-1.287557188,5.997878828,293.15,-5.40151
627,271.3306,75.60488,9.668703555,153.991,274.069,23.91185343,-25.29116132,1.379307894,-7.284943489,-0.983574013,6.301369477,293.15,8.92251
628,263.3358,62.21608,4.592722882,187.481,331.267,43.97107083,-35.22442836,-8.74664247,-7.284497222,-1.388836386,5.895660836,295.15,3.4965
629,328.108,63.84784,6.961716668,203.246,330.63,-38.26199936,27.31286265,10.94913671,-7.283811495,-2.574540215,4.70927128,293.15,6.90776
630,195.4755,24.01616,3.391423784,127.662,199.483,-16.67235483,2.520453421,14.15190141,-7.283335296,-1.108583456,6.174751839,293.15,4.09434
631,342.3908,52.00712,3.364664516,213.915,371.689,-31.49130633,25.69035703,5.800949301,-7.283327132,-1.427787056,5.855540076,298.15,2.70812
632,395.3267,19.41376,1.980390869,210.715,316.913,29.01049055,-14.00451163,-15.00597892,-7.28289175,-1.283886914,5.999004835,298.15,-5.39506
633,259.0667,29.41352,4.939670423,152.142,243.172,-13.83361003,13.11325438,0.720355647,-7.281991052,-1.309439235,5.972551817,293.15,4.45435
634,162.15,42.6768,2.735396305,117.459,194.49,18.46741314,-13.06240493,-5.405008203,-7.281376075,-2.493289968,4.788086107,293.15,9.43348
635,317.32,67.90632,6.679994075,197.977,323.44,53.32965838,-49.06153021,-4.26812817,-7.280344763,-2.088073038,5.192271725,293.15,3.03975
636,395.3267,18.6188,1.709048667,210.089,315.69,14.9527626,-5.338865916,-9.613896688,-7.279188278,-1.246608113,6.032580166,298.15,-6.89197
637,184.108,57.1116,6.527771527,114.594,193.742,-28.41807172,17.66214833,10.75592339,-7.278584185,-2.786880021,4.491704164,298.15,8.29408
638,194.1866,54.05728,3.130112472,133.927,231.921,13.50655583,-8.321708682,-5.184847146,-7.278230437,-0.575957853,6.702272584,298.15,9.34209
639,281.2646,70.24936,8.948947299,180.206,313.427,-28.0508741,-0.812823755,28.86369785,-7.276589589,-1.935175719,5.341413871,293.15,3.40118
640,326.4365,21.88232,3.540438687,195.307,299.824,19.31754311,-13.88175423,-5.435788877,-7.274959627,-1.159282104,6.115677523,298.15,-4.42281
641,145.2,31.75656,6.924139291,120.761,206.222,-29.20923757,22.77956133,6.42967624,-7.274812685,-1.251849572,6.022963113,293.15,5.00395
642,201.02,37.19576,2.407166063,113.313,182.55,21.79072283,-5.176105143,-16.61461769,-7.274233082,-1.432291359,5.841941723,298.15,7.52833
643,162.15,38.4928,1.537565912,115.72,192.215,-18.52625212,11.86802046,6.658231664,-7.273969132,-2.324223635,4.949745497,293.15,9.90349
644,291.9914,23.72328,2.668848968,185.963,288.56,16.7617741,-6.028947786,-10.73282632,-7.273443952,-0.954901088,6.318542863,298.15,-2.72771
645,198.178,73.05264,5.521703085,127.227,222.075,31.18870168,-33.21065789,2.021956202,-7.272565023,-1.859329928,5.413235096,288.15,8.07092
646,213.0303,41.4216,6.944580533,128.375,204.44,-27.71534062,25.73636263,1.978977988,-7.272363659,-1.53159501,5.740768649,298.15,6.17379
647,230.1953,54.47568,4.863853691,142.969,249.676,-13.02890744,0.556659122,12.47224831,-7.272184064,-1.485899994,5.78628407,295.15,8.68557
648,117.15,37.82336,5.097755524,107.024,177.782,-27.23969408,13.57747126,13.66222282,-7.271713307,-0.299933303,6.971780004,298.15,4.60517
649,360.8816,19.74848,1.679205342,200.026,303.657,8.839081903,-8.266698192,-0.572383711,-7.271571807,-1.16474316,6.106828647,298.15,-6.24607
650,320.4297,34.64352,4.983877826,189.074,295.492,19.55233984,-12.28512734,-7.267212492,-7.271302414,-1.007100173,6.264202242,293.15,0.58779
651,172.1155,49.07832,3.284891498,115.048,194.737,-13.93632178,2.158352935,11.77796884,-7.270540495,-1.6243584,5.646182095,295.15,10.67437
652,167.12,36.73552,1.317933424,113.455,189.76,-25.18423463,14.497267,10.68696763,-7.270135045,-2.71519186,4.554943185,293.15,5.23111
653,429.77,16.35944,0.005147799,229.952,342.555,20.73857463,-10.37421302,-10.36436161,-7.269588096,-1.27469572,5.994892377,298.15,-8.82508
654,360.8816,21.92416,3.640574971,205.115,311.437,25.01761687,-9.063999416,-15.95361746,-7.269386732,-1.171188452,6.09819828,298.15,-7.01422
655,194.1866,51.75608,2.003538842,139.419,238.973,-37.51269237,28.31079189,9.20190048,-7.268915975,-0.426883736,6.842032239,293.15,8.90924
656,321.701,35.31296,6.225114779,193.272,313.637,9.766145472,-6.919314538,-2.846830934,-7.268793523,-2.305214567,4.963578956,298.15,-0.69319
657,291.99,23.97432,0.00470945,170.637,265.955,37.07402897,-18.54472882,-18.52930014,-7.267160839,-0.779676543,6.487484296,298.15,-4.43122
658,146.15,41.6308,4.742733318,113.14,187.418,13.76235657,-12.43782631,-1.324530265,-7.267141791,-2.464024379,4.803117412,293.15,12.02575
659,291.9914,25.64792,5.854421371,172.984,269.355,-21.49358481,17.80966288,3.683921929,-7.267084647,-0.958601567,6.308483081,298.15,-4.15992
660,360.8816,23.55592,5.191130808,202.416,307.807,-23.69657002,7.237212685,16.45935733,-7.266706409,-1.208458546,6.058247863,298.15,-7.95689
661,291.9914,25.35504,4.349440133,172.793,269.117,27.74998291,-10.37263589,-17.37734702,-7.265506386,-0.781654812,6.483851574,298.15,-1.92415
662,283.2804,67.1532,5.223511725,166.484,293.493,32.20100476,4.809164621,-37.01016939,-7.265506386,-1.534971672,5.730534714,295.15,9.63451
663,183.1232,59.28728,4.793394373,123.886,209.654,-46.9317516,29.56213577,17.36961583,-7.265318628,-2.601679777,4.66363885,288.15,7.51274
664,292.2891,48.99464,7.37730095,193.045,327.957,-33.80407805,23.38000149,10.42407656,-7.264853313,-0.723973991,6.540879321,296.15,3.68877
665,117.15,30.79424,6.89969272,107.909,178.935,-18.94504193,1.42251536,17.52252657,-7.264241056,-1.241131002,6.023110054,298.15,5.89164
666,395.3267,19.95768,2.867060585,211.675,318.324,22.43218798,-16.07500129,-6.357186688,-7.264036971,-1.262609504,6.001427466,298.15,-5.87883
667,379.3683,83.68,10.01726606,207.778,353.844,-55.76042605,39.93737166,15.82305439,-7.263936288,-1.491927047,5.772009241,295.15,4.09437
668,312.3646,53.30416,5.634563429,198.95,346.863,40.2275781,-18.17260511,-22.05497299,-7.263849212,-1.315098118,5.948751094,293.15,0.14842
669,184.15,73.26184,5.441772936,122.153,211.001,-32.70623235,31.74484673,0.961385628,-7.263511791,-1.849565117,5.413946674,288.15,5.59842
670,360.8816,22.21704,3.075234266,213.652,324.129,15.68179066,-7.635284368,-8.046506292,-7.263275051,-1.149998935,6.113276116,298.15,-6.72962
671,342.14,54.392,6.594508966,207.712,339.466,-33.01708534,27.65151528,5.365570055,-7.263141716,-2.564074439,4.699067277,298.15,-0.9213
672,218.21,59.2036,1.83974872,137.003,236.273,15.61805009,-15.42121801,-0.19683208,-7.262855996,-1.329621931,5.933234065,293.15,6.63332
673,356.4206,83.97288,5.389420928,219.617,389.841,70.4056651,-21.85963163,-48.54603346,-7.262205643,-1.625529851,5.636675793,293.15,3.66944
674,360.8816,20.54344,1.767802442,211.083,320.455,-9.517638481,8.310169073,1.207469409,-7.261849174,-1.062632109,6.199217065,298.15,-5.90046
675,190.16,54.1828,10.00039861,132.457,218.984,-13.09018871,9.988004996,3.102183712,-7.261849174,-2.511225002,4.750624172,310.15,7.18539
676,214.2202,41.50528,0.219558651,156.77,261.789,25.21927387,0.237133575,-25.45640745,-7.261811078,-0.253256228,7.00855485,293.15,2.56495
677,179.175,67.44608,5.77157576,129.874,222.301,39.81955774,-30.38100081,-9.438556924,-7.261547128,-1.030718307,6.23082882,298.15,8.31988
678,145.55,55.6472,5.853902793,101.723,167.245,-3.885648331,17.42855539,-13.54290706,-7.26021649,-0.574286529,6.685929961,293.15,6.39693
679,360.8816,21.50576,3.150037843,216.661,328.838,-11.15319318,11.38156232,-0.22836914,-7.259253207,-1.266209572,5.993043634,293.15,-6.82172
680,170.173,63.72232,10.09444906,129.809,213.971,-28.58911725,8.83954482,19.74957243,-7.259247764,-1.998056366,5.261191398,298.15,11.22358
681,191.1428,50.58456,2.021915941,129.368,214.886,-53.52712716,37.08764375,16.43948341,-7.258991977,-2.52480349,4.734188487,310.15,6.04027
682,414.8197,79.2868,8.70303913,235.893,395.656,-45.51187113,42.64235521,2.869515922,-7.258964766,-1.777596678,5.481368088,298.15,2.39897
683,215.27,88.44976,10.13088825,143.021,251.152,26.31430927,-25.50125168,-0.813057593,-7.258047741,-0.868110328,6.389937414,298.15,9.90349
684,395.3267,19.95768,2.692538467,215.807,324.543,3.477097553,-3.283593811,-0.193503742,-7.256156549,-1.346276124,5.909880425,298.15,-8.06606
685,150.1396,69.6636,8.801308205,113.268,190.181,15.66182624,-9.891812389,-5.770013852,-7.255947021,-1.227336455,6.028610567,293.15,8.41939
686,349.8193,66.5256,7.353713857,220.439,378.653,58.75540593,-15.14901694,-43.60638899,-7.255239525,-1.193335266,6.061904259,293.15,0.83295
687,235.2822,64.68464,4.681431883,172.449,301.029,42.35902482,-11.22642719,-31.13259763,-7.255185102,-1.360592585,5.894592517,295.15,6.01571
688,474.8202,88.40792,7.567717869,281.892,476.924,56.5724945,-12.18485867,-44.38763583,-7.254684412,-1.713031101,5.541653312,293.15,2.30259
689,180.975,38.78568,3.771536483,119.103,187.949,8.748238798,-3.902288589,-4.845950208,-7.253824532,-1.54601433,5.707810202,293.15,7.9009
690,301.1239,44.51776,2.056147571,188.436,305.335,43.44916345,-35.98586412,-7.463299329,-7.253642216,-0.736033267,6.517608949,298.15,0.09531
691,146.149,40.83584,4.900848854,115.629,191.022,14.40221466,-13.79478404,-0.607430614,-7.252643557,-2.491617011,4.761026546,298.15,12.03054
692,291.9914,24.76928,5.458064117,180.466,280.635,16.094711,-3.367027582,-12.72768342,-7.25226804,-0.793641706,6.458626334,298.15,-3.57944
693,360.8816,23.17936,4.65888713,203.241,308.893,-17.99342874,16.10636976,1.88705898,-7.251843542,-1.054488009,6.197355533,298.15,-4.81847
694,234.08,43.80648,5.400737067,156.66,256.903,26.58027111,-22.54416066,-4.036110458,-7.251840821,-0.752999303,6.498841518,298.15,5.1358
695,326.4365,22.21704,2.763488338,197.726,303.039,25.96525286,-5.433729442,-20.53152342,-7.251829937,-1.143661672,6.108168265,298.15,-4.34291
696,221.2554,66.02352,4.840744408,164.852,286.269,44.75651996,-30.00623675,-14.75028321,-7.251669389,-1.361261714,5.890407676,295.15,6.01641
697,232.24,57.06976,1.549051193,144.723,251.414,16.04579944,-15.01570757,-1.030091867,-7.251495236,-1.338079234,5.913416003,298.15,7.01212
698,305.13,56.98608,5.925555809,176.58,287.335,-32.93029618,23.38069293,9.549603245,-7.25140816,-1.858779985,5.392628175,303.15,5.70378
699,208.6871,30.87792,5.710248571,140.333,239.971,15.52030983,1.328735578,-16.84904541,-7.250703385,-1.31277236,5.937931025,293.15,2.99573
700,123.12,44.09936,5.433403263,96.564,161.74,10.10928151,-5.920856278,-4.188425231,-7.25004759,-1.815255895,5.434791695,298.15,9.61581
701,238.1962,64.97752,4.415215249,150.873,255.574,-31.65403423,27.8444147,3.809619534,-7.248784981,-0.652138072,6.596646909,298.15,4.3218
702,266.2958,48.70176,6.536646654,191.96,323.196,40.35014197,-18.91956321,-21.43057875,-7.248303339,-1.895020672,5.353282667,293.15,1.38629
703,136.15,28.82776,2.453101084,103.374,175.657,9.421341201,-7.147333463,-2.274007738,-7.248121023,-0.337227887,6.910893136,293.15,7.96901
704,182.22,32.80256,4.564034152,145.956,242.0,23.22472415,-11.06575933,-12.15896482,-7.246806712,-1.828312741,5.418493971,298.15,4.91998
705,216.6665,31.88208,4.131263559,155.893,254.072,18.98296505,-15.25386818,-3.729096877,-7.246638001,-1.928910566,5.317727436,302.15,3.03042
706,360.8816,22.67728,3.285706859,200.796,305.06,20.25957615,-15.80176222,-4.457813925,-7.245429815,-1.077908317,6.167521498,298.15,-5.46319
707,207.189,57.57184,7.018637343,145.119,246.358,-22.41884905,20.76425776,1.654591295,-7.245402604,-1.975452128,5.269950476,293.15,4.60517
708,326.4365,23.6396,3.189841822,194.455,298.436,-16.38980754,14.05140097,2.338406563,-7.245353623,-0.969290477,6.276063147,298.15,-3.81216
709,126.5853,23.93248,3.066670343,105.751,172.804,-13.15791762,5.678982336,7.478935288,-7.24410462,-0.69239244,6.55171218,298.15,6.26391
710,198.178,72.96896,5.478564833,132.044,230.615,-34.37343097,32.26012199,2.113308981,-7.243606652,-1.849245111,5.394361541,288.15,7.15472
711,395.3267,20.75264,4.22310063,213.345,320.894,19.27693839,-14.61451197,-4.662426422,-7.243552229,-1.250916766,5.992635463,298.15,-6.89197
712,303.1594,45.06168,4.571639135,186.021,300.001,-25.86725218,21.69211287,4.17513931,-7.242518196,-1.520909365,5.721608831,298.15,1.08519
713,360.8816,23.26304,2.240356075,200.48,304.402,33.27080912,-19.86396982,-13.4068393,-7.242490984,-1.064203023,6.178287961,298.15,-5.40102
714,107.16,21.3384,3.448658142,92.965,160.156,11.15564077,-7.201652397,-3.953988373,-7.24162294,-0.594645554,6.646977386,469.15,12.82126
715,291.9914,22.71912,2.225049851,177.43,275.959,15.32772276,-10.99416991,-4.333552854,-7.239484124,-0.944910695,6.29457343,293.15,-3.88983
716,322.53,41.25424,6.784022765,193.435,302.241,-29.82770439,22.32101961,7.506684779,-7.238069132,-1.542213442,5.69585569,293.15,1.56016
717,162.231,29.53904,5.343009456,130.658,227.553,-22.25976283,20.33605258,1.923710245,-7.237508577,-1.677967307,5.55954127,293.15,4.78749
718,146.15,39.70616,4.285596645,110.285,182.862,13.3984061,-12.10654592,-1.291860179,-7.237198367,-2.529332012,4.707866355,293.15,10.81978
719,251.24,84.01472,4.251648445,167.566,289.902,44.79443713,-15.49169475,-29.30274238,-7.236964349,-1.355626233,5.881338116,295.15,7.24423
720,134.1402,66.1072,8.910842728,108.177,179.92,13.95918106,-10.5332796,-3.425901455,-7.236901763,-1.235097146,6.001804616,293.15,10.92498
721,148.2042,29.20432,5.317216601,119.035,206.837,-20.16931824,19.19524827,0.974069971,-7.236134401,-1.682592157,5.553542244,293.15,5.49306
722,394.0468,41.08688,4.318340702,221.077,352.116,24.20811357,3.655261979,-27.86337555,-7.235982017,-1.051565233,6.184416784,298.15,-0.82098
723,249.0932,41.2124,3.732775158,167.31,275.528,17.54628881,2.088519119,-19.63480793,-7.234860908,-0.785349304,6.449511604,298.15,4.71123
724,326.4365,22.30072,2.686387391,202.183,309.849,8.018630214,-1.49969914,-6.518931074,-7.234773831,-1.103295737,6.131478094,298.15,-5.31022
725,395.33,20.41792,1.626047171,222.315,334.384,-14.57792186,10.084741,4.493180862,-7.234539813,-1.352107255,5.882432558,293.15,-5.55968
726,176.2146,29.58088,2.50018729,135.801,232.395,10.18679944,-10.21530004,0.028500597,-7.234284026,-1.094040324,6.140243702,293.15,5.24492
727,182.16,45.94032,7.890858259,131.371,224.526,14.02195058,-10.06464797,-3.957302611,-7.234071777,-1.965515069,5.268556708,298.15,5.70035
728,205.0402,29.87376,2.370055428,142.492,227.775,28.89976297,-22.83701327,-6.0627497,-7.234060892,-1.581054178,5.653006714,293.15,4.46591
729,147.0,14.14192,2.446623242,114.569,178.155,11.28905288,-5.674131359,-5.614921526,-7.233674491,-0.575805469,6.657869021,298.15,4.78749
730,257.31,79.45416,11.21522884,152.52,268.87,-27.23785454,9.740893858,17.49696069,-7.233184685,-0.949754868,6.283429817,298.15,7.37776
731,237.2548,59.53832,5.09010111,150.466,264.763,-23.21625204,2.332502369,20.88374967,-7.232727534,-1.084720691,6.148006843,296.15,7.82399
732,317.3139,76.1488,8.134206443,199.376,326.443,48.26941777,-47.64458422,-0.624833547,-7.231987384,-2.390022705,4.841964679,293.15,3.19481
733,326.4365,24.60192,4.128251138,188.734,290.096,26.628773,-20.81822087,-5.810552121,-7.231579213,-0.955686681,6.275892531,298.15,-2.91554
734,360.8816,21.966,3.05186553,198.332,301.294,24.18659474,-14.3978928,-9.788701936,-7.231421387,-1.073302516,6.158118871,298.15,-5.21452
735,257.5463,26.52656,2.313403995,167.467,263.866,30.40038078,-10.74779999,-19.65258078,-7.231391454,-0.696848579,6.534542875,298.15,-1.1263
736,326.4365,22.1752,2.155880266,196.197,301.025,21.52789196,-7.670323251,-13.85756871,-7.231092129,-1.102464973,6.128627156,298.15,-5.17207
737,164.2036,29.79008,2.551230623,127.652,221.342,-9.994915859,9.432865413,0.562050446,-7.230811851,-0.314622833,6.916189018,298.15,4.60517
738,107.16,19.16272,2.682479803,91.798,158.382,8.932567732,-7.631300617,-1.301267115,-7.230534295,-0.569191738,6.661342557,268.15,12.7367
739,306.3176,78.40816,3.311397256,176.715,313.824,30.44585857,-28.66264341,-1.783215157,-7.230493478,-1.268906222,5.961587256,298.15,8.5172
